OBJECTID,Name,Comment,SHAPE_Length,SHAPE_Area,wkt
1,茶园沟水库,,0.08815563284962187,0.000021576831894385346,"MULTIPOLYGON (((105.428105 32.228342, 105.428233 32.228317, 105.428447 32.228329, 105.428515 32.228210, 105.428481 32.227953, 105.428541 32.227739, 105.428772 32.227286, 105.428866 32.227055, 105.429200 32.226756, 105.429354 32.226440, 105.429567 32.226183, 105.429815 32.226123, 105.429961 32.226055, 105.429986 32.225944, 105.429969 32.225867, 105.429978 32.225738, 105.430414 32.225439, 105.430559 32.225448, 105.430619 32.225507, 105.430730 32.225516, 105.430765 32.225448, 105.430910 32.225345, 105.431030 32.225336, 105.431201 32.225379, 105.431320 32.225371, 105.431380 32.225217, 105.431329 32.224977, 105.431235 32.224781, 105.431167 32.224507, 105.431167 32.224374, 105.431291 32.224208, 105.431402 32.224079, 105.431526 32.224011, 105.431620 32.224037, 105.431718 32.224156, 105.431851 32.224306, 105.431987 32.224417, 105.432094 32.224468, 105.432274 32.224387, 105.432317 32.224302, 105.432223 32.224161, 105.432124 32.223972, 105.432073 32.223814, 105.432056 32.223720, 105.432479 32.223284, 105.432633 32.223228, 105.432697 32.223224, 105.432761 32.223169, 105.432766 32.223066, 105.432736 32.223006, 105.432702 32.222908, 105.432719 32.222788, 105.432843 32.222540, 105.432920 32.222356, 105.432945 32.222155, 105.433005 32.222031, 105.433086 32.221963, 105.433099 32.221903, 105.433082 32.221805, 105.433086 32.221621, 105.433150 32.221368, 105.433232 32.221163, 105.433287 32.220979, 105.433322 32.220872, 105.433488 32.220838, 105.433591 32.220872, 105.433668 32.220898, 105.433711 32.220885, 105.433758 32.220842, 105.434172 32.220543, 105.434314 32.220342, 105.434296 32.220240, 105.434219 32.220146, 105.434117 32.220026, 105.433877 32.219915, 105.433715 32.219791, 105.433548 32.219547, 105.433360 32.218906, 105.433347 32.218640, 105.433343 32.218431, 105.433287 32.218320, 105.433198 32.218234, 105.433125 32.218132, 105.433163 32.217657, 105.433172 32.217477, 105.433193 32.217272, 105.433266 32.217182, 105.433386 32.217140, 105.433617 32.217093, 105.433668 32.217071, 105.433685 32.216981, 105.433629 32.216926, 105.433574 32.216845, 105.433522 32.216648, 105.433480 32.216507, 105.433416 32.216464, 105.433356 32.216507, 105.433304 32.216588, 105.433202 32.216738, 105.433103 32.216823, 105.432979 32.216862, 105.432813 32.216806, 105.432513 32.216626, 105.432394 32.216537, 105.432274 32.216490, 105.432094 32.216550, 105.432090 32.216609, 105.432154 32.216729, 105.432291 32.216934, 105.432372 32.217050, 105.432501 32.217140, 105.432727 32.217251, 105.432770 32.217375, 105.432736 32.217529, 105.432697 32.217687, 105.432633 32.217866, 105.432603 32.217969, 105.432616 32.218029, 105.432740 32.218144, 105.432783 32.218264, 105.432787 32.218362, 105.432736 32.218452, 105.432650 32.218525, 105.432535 32.218623, 105.432406 32.218863, 105.432368 32.219166, 105.432377 32.219363, 105.432402 32.219449, 105.432518 32.219577, 105.432911 32.219799, 105.433082 32.219885, 105.433206 32.219949, 105.433227 32.220047, 105.433193 32.220141, 105.433091 32.220261, 105.432958 32.220308, 105.432881 32.220368, 105.432629 32.220791, 105.432629 32.220915, 105.432607 32.221065, 105.432586 32.221150, 105.432522 32.221244, 105.432389 32.221334, 105.432317 32.221403, 105.432330 32.221480, 105.432389 32.221527, 105.432428 32.221621, 105.432419 32.221723, 105.432295 32.222053, 105.432150 32.222271, 105.431966 32.222510, 105.431705 32.222720, 105.431581 32.222814, 105.431385 32.222822, 105.431090 32.222750, 105.430782 32.222660, 105.430649 32.222540, 105.430529 32.222104, 105.430427 32.221997, 105.430423 32.221894, 105.430384 32.221779, 105.430346 32.221702, 105.430230 32.221527, 105.429956 32.221026, 105.429845 32.220932, 105.429798 32.220834, 105.429832 32.220761, 105.429871 32.220693, 105.429944 32.220526, 105.430033 32.220389, 105.430042 32.220282, 105.429965 32.220210, 105.429905 32.220222, 105.429815 32.220346, 105.429700 32.220522, 105.429610 32.220650, 105.429576 32.220697, 105.429512 32.220697, 105.429431 32.220650, 105.429165 32.220466, 105.428755 32.220167, 105.428515 32.219821, 105.428105 32.219337, 105.427874 32.218982, 105.427801 32.218914, 105.427682 32.218858, 105.427502 32.218824, 105.427399 32.218799, 105.427344 32.218726, 105.427297 32.218619, 105.427314 32.218384, 105.427228 32.218238, 105.427139 32.218055, 105.427100 32.217935, 105.426959 32.217742, 105.426805 32.217550, 105.426750 32.217400, 105.426831 32.217144, 105.427010 32.216845, 105.427083 32.216742, 105.427083 32.216614, 105.427092 32.216468, 105.427186 32.216344, 105.427323 32.216280, 105.427417 32.216267, 105.427464 32.216225, 105.427447 32.216139, 105.427378 32.216109, 105.427263 32.216083, 105.427134 32.216062, 105.427075 32.216024, 105.427057 32.215865, 105.427019 32.215750, 105.426980 32.215754, 105.426955 32.215801, 105.426933 32.215891, 105.426891 32.216148, 105.426848 32.216366, 105.426827 32.216443, 105.426784 32.216567, 105.426690 32.216674, 105.426626 32.216819, 105.426596 32.216939, 105.426536 32.217020, 105.426437 32.217041, 105.426262 32.216990, 105.426061 32.216879, 105.425869 32.216763, 105.425728 32.216562, 105.425539 32.216323, 105.425394 32.216152, 105.425326 32.216122, 105.425266 32.216139, 105.425150 32.216225, 105.425065 32.216327, 105.425091 32.216383, 105.425262 32.216438, 105.425437 32.216575, 105.425539 32.216703, 105.425587 32.216815, 105.425604 32.216943, 105.425638 32.217020, 105.425728 32.217093, 105.425852 32.217148, 105.425984 32.217187, 105.426087 32.217242, 105.426125 32.217311, 105.426147 32.217400, 105.426134 32.217465, 105.426078 32.217529, 105.426014 32.217589, 105.425946 32.217666, 105.425877 32.217755, 105.425740 32.217896, 105.425548 32.218067, 105.425450 32.218174, 105.425351 32.218251, 105.425103 32.218256, 105.424475 32.218132, 105.424278 32.218097, 105.424077 32.218110, 105.423803 32.218162, 105.423513 32.218200, 105.423325 32.218260, 105.423136 32.218452, 105.423017 32.218615, 105.422807 32.218923, 105.422559 32.219154, 105.422140 32.219440, 105.421687 32.219658, 105.421430 32.219688, 105.421212 32.219650, 105.420960 32.219564, 105.420639 32.219380, 105.420541 32.219243, 105.420447 32.219025, 105.420340 32.218790, 105.420272 32.218632, 105.420323 32.218170, 105.420430 32.217610, 105.420494 32.217088, 105.420490 32.216879, 105.420532 32.216691, 105.420631 32.216528, 105.420686 32.216370, 105.420652 32.216263, 105.420507 32.216066, 105.420438 32.216049, 105.420413 32.216083, 105.420434 32.216130, 105.420520 32.216229, 105.420541 32.216387, 105.420511 32.216464, 105.420421 32.216592, 105.420327 32.216755, 105.420293 32.216896, 105.420280 32.217067, 105.420259 32.217443, 105.420242 32.217546, 105.420208 32.217661, 105.420113 32.218067, 105.419998 32.218799, 105.420041 32.218991, 105.420113 32.219166, 105.420208 32.219278, 105.420302 32.219342, 105.420379 32.219410, 105.420366 32.219547, 105.420323 32.219632, 105.420280 32.219684, 105.420306 32.219705, 105.420417 32.219658, 105.420545 32.219615, 105.420635 32.219641, 105.420725 32.219701, 105.420875 32.219761, 105.421054 32.219812, 105.421460 32.219927, 105.421713 32.220000, 105.421751 32.220077, 105.421768 32.220188, 105.421755 32.220317, 105.421708 32.220449, 105.421623 32.220624, 105.421572 32.220808, 105.421537 32.221043, 105.421452 32.221300, 105.421349 32.221518, 105.421281 32.221676, 105.421281 32.221779, 105.421311 32.221852, 105.421375 32.221941, 105.421452 32.221993, 105.421507 32.221988, 105.421533 32.221958, 105.421495 32.221843, 105.421443 32.221779, 105.421396 32.221732, 105.421413 32.221608, 105.421559 32.221450, 105.421636 32.221249, 105.421794 32.220894, 105.421879 32.220761, 105.421896 32.220676, 105.421909 32.220334, 105.421909 32.220167, 105.421948 32.220081, 105.422033 32.219966, 105.422320 32.219850, 105.422649 32.219688, 105.422893 32.219590, 105.423021 32.219449, 105.423149 32.219192, 105.423530 32.218730, 105.423671 32.218645, 105.423761 32.218662, 105.423838 32.218649, 105.423898 32.218581, 105.423898 32.218491, 105.423953 32.218418, 105.424103 32.218367, 105.424278 32.218367, 105.424428 32.218392, 105.424560 32.218448, 105.424624 32.218504, 105.424706 32.218516, 105.424834 32.218499, 105.425069 32.218499, 105.425185 32.218542, 105.425240 32.218602, 105.425279 32.218610, 105.425386 32.218585, 105.425693 32.218435, 105.425809 32.218328, 105.425830 32.218268, 105.425894 32.218149, 105.426074 32.218008, 105.426172 32.217918, 105.426318 32.217879, 105.426476 32.217892, 105.426557 32.217943, 105.426630 32.218020, 105.426681 32.218123, 105.426715 32.218251, 105.426754 32.218435, 105.426741 32.218692, 105.426703 32.218773, 105.426497 32.218820, 105.426446 32.218893, 105.426446 32.218944, 105.426463 32.218982, 105.426506 32.218982, 105.426630 32.218901, 105.426788 32.218906, 105.426835 32.218987, 105.426903 32.219047, 105.427049 32.219077, 105.427241 32.219158, 105.427352 32.219205, 105.427476 32.219230, 105.427558 32.219299, 105.427583 32.219372, 105.427545 32.219449, 105.427472 32.219538, 105.427288 32.219650, 105.427109 32.219748, 105.427023 32.219803, 105.427019 32.219838, 105.427049 32.219850, 105.427224 32.219838, 105.427447 32.219778, 105.427541 32.219722, 105.427695 32.219667, 105.427733 32.219667, 105.427784 32.219705, 105.427806 32.219799, 105.427866 32.219957, 105.427934 32.220039, 105.428037 32.220103, 105.428024 32.220171, 105.427977 32.220252, 105.427990 32.220291, 105.428037 32.220240, 105.428233 32.220197, 105.428340 32.220248, 105.428468 32.220419, 105.428507 32.220522, 105.428533 32.220573, 105.428601 32.220616, 105.428678 32.220659, 105.428785 32.220723, 105.428926 32.220808, 105.429050 32.220877, 105.429118 32.221031, 105.429153 32.221159, 105.429144 32.221210, 105.429080 32.221274, 105.428879 32.221411, 105.428802 32.221488, 105.428772 32.221569, 105.428776 32.221625, 105.428811 32.221663, 105.428866 32.221621, 105.429118 32.221386, 105.429285 32.221326, 105.429362 32.221338, 105.429431 32.221433, 105.429507 32.221595, 105.429644 32.221997, 105.429696 32.222288, 105.429764 32.222510, 105.429773 32.222647, 105.429730 32.222741, 105.429738 32.222844, 105.429781 32.222869, 105.429969 32.222946, 105.430140 32.223245, 105.430542 32.223485, 105.430594 32.223673, 105.430594 32.223793, 105.430431 32.224101, 105.429858 32.224614, 105.429277 32.225272, 105.429114 32.225366, 105.429011 32.225435, 105.429020 32.225546, 105.429046 32.225674, 105.429029 32.225751, 105.428866 32.225837, 105.428704 32.225802, 105.428618 32.225751, 105.428524 32.225785, 105.428661 32.225999, 105.428729 32.226102, 105.428738 32.226256, 105.428652 32.226410, 105.428464 32.226615, 105.428327 32.226752, 105.428302 32.226863, 105.428344 32.226940, 105.428430 32.227034, 105.428439 32.227145, 105.428293 32.227342, 105.428079 32.227940, 105.427763 32.228274, 105.427566 32.228411, 105.427515 32.228548, 105.427549 32.228650, 105.427583 32.228744, 105.427609 32.228949, 105.427609 32.229172, 105.427660 32.229215, 105.427746 32.229155, 105.427857 32.228941, 105.427960 32.228582, 105.428062 32.228394, 105.428105 32.228342)))"
2,团结水库,,0.030604552898284426,0.000011232897167977869,"MULTIPOLYGON (((105.368538 32.140120, 105.368878 32.140082, 105.369094 32.140112, 105.369200 32.140159, 105.369238 32.140218, 105.369260 32.140320, 105.369306 32.140443, 105.369366 32.140490, 105.369417 32.140494, 105.369451 32.140418, 105.369489 32.140307, 105.369578 32.140214, 105.369667 32.140125, 105.369816 32.140074, 105.369858 32.140044, 105.369990 32.140019, 105.370083 32.140070, 105.370194 32.140120, 105.370262 32.140180, 105.370368 32.140244, 105.370419 32.140269, 105.370465 32.140265, 105.370546 32.140218, 105.370639 32.140210, 105.371009 32.140239, 105.371145 32.140231, 105.371336 32.140239, 105.371450 32.140269, 105.371573 32.140218, 105.371667 32.140142, 105.371888 32.139857, 105.372287 32.139679, 105.372363 32.139628, 105.372529 32.139539, 105.372630 32.139530, 105.372805 32.139386, 105.372991 32.139288, 105.373072 32.139199, 105.373204 32.139017, 105.373297 32.138851, 105.373327 32.138431, 105.373386 32.138384, 105.373480 32.138337, 105.373556 32.138325, 105.373594 32.138316, 105.373624 32.138299, 105.373671 32.138265, 105.373751 32.138078, 105.373845 32.137675, 105.373840 32.137565, 105.373794 32.137497, 105.373679 32.137459, 105.373441 32.137391, 105.373140 32.137319, 105.373092 32.137284, 105.373055 32.137153, 105.373042 32.137094, 105.372932 32.136983, 105.372805 32.136885, 105.372673 32.136724, 105.372643 32.136656, 105.372652 32.136610, 105.372690 32.136580, 105.372860 32.136491, 105.372991 32.136380, 105.373076 32.136372, 105.373157 32.136312, 105.373263 32.136100, 105.373378 32.135985, 105.373531 32.135905, 105.373683 32.135867, 105.373857 32.135854, 105.373908 32.135824, 105.373908 32.135765, 105.373849 32.135705, 105.373679 32.135595, 105.373552 32.135501, 105.373356 32.135463, 105.372936 32.135451, 105.372647 32.135366, 105.372274 32.135051, 105.372079 32.134699, 105.372015 32.134457, 105.372066 32.134003, 105.372057 32.133888, 105.372015 32.133842, 105.371977 32.133842, 105.371883 32.133880, 105.371803 32.133965, 105.371586 32.134134, 105.371472 32.134202, 105.371361 32.134215, 105.371123 32.134160, 105.370767 32.134037, 105.370567 32.133922, 105.370325 32.133774, 105.370020 32.133697, 105.369782 32.133697, 105.369446 32.133710, 105.369370 32.133744, 105.369374 32.133799, 105.369425 32.133833, 105.369621 32.133893, 105.369795 32.133973, 105.370075 32.134177, 105.370304 32.134372, 105.370474 32.134478, 105.370605 32.134563, 105.370767 32.134805, 105.371026 32.134992, 105.371196 32.135056, 105.371336 32.135136, 105.371412 32.135221, 105.371497 32.135366, 105.371556 32.135438, 105.371709 32.135599, 105.371764 32.135693, 105.371798 32.135777, 105.371832 32.135858, 105.371883 32.135909, 105.371943 32.135956, 105.372002 32.136070, 105.371998 32.136202, 105.371917 32.136461, 105.371926 32.136656, 105.371943 32.136771, 105.371964 32.136979, 105.371968 32.137081, 105.371972 32.137157, 105.372040 32.137242, 105.372138 32.137348, 105.372410 32.137679, 105.372490 32.137747, 105.372507 32.137815, 105.372503 32.137926, 105.372465 32.138036, 105.372401 32.138159, 105.372316 32.138274, 105.372219 32.138333, 105.371905 32.138414, 105.371484 32.138588, 105.370835 32.138915, 105.370448 32.139114, 105.370296 32.139288, 105.370202 32.139467, 105.370020 32.139624, 105.369778 32.139734, 105.369553 32.139768, 105.369349 32.139768, 105.369234 32.139781, 105.369115 32.139802, 105.368962 32.139857, 105.368793 32.139883, 105.368534 32.139815, 105.368389 32.139683, 105.368262 32.139573, 105.368177 32.139564, 105.368029 32.139607, 105.367973 32.139653, 105.367982 32.139709, 105.368024 32.139840, 105.368041 32.140070, 105.368020 32.140150, 105.367922 32.140307, 105.367816 32.140490, 105.367689 32.140604, 105.367557 32.140745, 105.367540 32.140851, 105.367562 32.140927, 105.367612 32.140970, 105.367685 32.140991, 105.367731 32.140987, 105.367795 32.140944, 105.367884 32.140863, 105.368071 32.140749, 105.368079 32.140715, 105.368194 32.140600, 105.368326 32.140358, 105.368449 32.140171, 105.368538 32.140120)))"
3,照壁水库,,0.021762112978866665,0.000003208306959676923,"MULTIPOLYGON (((105.593168 32.229318, 105.593395 32.229224, 105.593622 32.229232, 105.593865 32.229288, 105.593938 32.229296, 105.594250 32.229262, 105.594421 32.229177, 105.594430 32.229091, 105.594366 32.229057, 105.593989 32.229083, 105.593557 32.229121, 105.593271 32.229108, 105.593083 32.229023, 105.592925 32.228736, 105.592818 32.228535, 105.592809 32.228467, 105.592916 32.228347, 105.593143 32.228296, 105.593416 32.228227, 105.593480 32.228163, 105.593459 32.228056, 105.593403 32.227949, 105.593429 32.227766, 105.593489 32.227654, 105.593609 32.227586, 105.593805 32.227501, 105.594147 32.227445, 105.594460 32.227488, 105.594686 32.227552, 105.594913 32.227642, 105.595097 32.227684, 105.595131 32.227680, 105.595238 32.227620, 105.595131 32.227415, 105.594960 32.227231, 105.594789 32.227111, 105.594336 32.227090, 105.593793 32.227077, 105.593656 32.226987, 105.593527 32.226804, 105.593442 32.226645, 105.593421 32.226538, 105.593472 32.226380, 105.593506 32.226320, 105.593728 32.226184, 105.593754 32.226132, 105.593728 32.226042, 105.593651 32.226013, 105.593515 32.226055, 105.593365 32.226175, 105.593215 32.226312, 105.593074 32.226337, 105.592920 32.226320, 105.592839 32.226380, 105.592852 32.226414, 105.593083 32.226496, 105.593237 32.226650, 105.593339 32.227120, 105.593228 32.227321, 105.593126 32.227539, 105.592822 32.227744, 105.592672 32.227817, 105.592604 32.227890, 105.592523 32.228138, 105.592467 32.228287, 105.592377 32.228339, 105.592014 32.228377, 105.591578 32.228403, 105.591214 32.228377, 105.591026 32.228326, 105.590761 32.228163, 105.590466 32.227915, 105.590325 32.227706, 105.590248 32.227488, 105.590205 32.227436, 105.590171 32.227424, 105.590111 32.227471, 105.590064 32.227654, 105.589996 32.227723, 105.589825 32.227731, 105.589810 32.227730, 105.589742 32.228049, 105.589812 32.228065, 105.589936 32.228039, 105.590060 32.228009, 105.590299 32.228048, 105.590607 32.228172, 105.591039 32.228514, 105.591171 32.228561, 105.591351 32.228565, 105.592052 32.228531, 105.592151 32.228548, 105.592352 32.228565, 105.592570 32.228830, 105.592694 32.228993, 105.592732 32.229113, 105.592706 32.229224, 105.592604 32.229373, 105.592544 32.229617, 105.592557 32.229745, 105.592634 32.229822, 105.592685 32.229852, 105.592788 32.229839, 105.592950 32.229720, 105.593023 32.229455, 105.593168 32.229318)))"
4,三岔河水库,,0.014261018608132761,0.0000022871109173835414,"MULTIPOLYGON (((105.566996 32.178679, 105.566944 32.178493, 105.566828 32.178508, 105.566754 32.178667, 105.566711 32.178829, 105.566685 32.178915, 105.566570 32.179082, 105.566360 32.179308, 105.566125 32.179740, 105.566074 32.179885, 105.565993 32.179984, 105.565749 32.180142, 105.564688 32.180608, 105.564180 32.180818, 105.563910 32.180933, 105.563397 32.181245, 105.563247 32.181305, 105.563115 32.181331, 105.563089 32.181395, 105.563094 32.181493, 105.563085 32.181609, 105.563055 32.181698, 105.562965 32.181788, 105.562927 32.181835, 105.562935 32.181882, 105.562982 32.181916, 105.563111 32.181963, 105.563303 32.181981, 105.563500 32.182015, 105.563611 32.182083, 105.563714 32.182160, 105.563872 32.182314, 105.564145 32.182592, 105.564252 32.182725, 105.564522 32.183122, 105.564607 32.183156, 105.564637 32.183144, 105.564646 32.183114, 105.564646 32.183062, 105.564556 32.182866, 105.564411 32.182532, 105.563944 32.181916, 105.563893 32.181780, 105.563880 32.181643, 105.563885 32.181574, 105.563940 32.181519, 105.564111 32.181339, 105.564804 32.180907, 105.565856 32.180343, 105.566262 32.180044, 105.566377 32.179902, 105.566737 32.179265, 105.567008 32.178773, 105.566996 32.178679)))"
5,壮岭水库,,0.005012325881391376,0.0000011174815634034183,"MULTIPOLYGON (((105.515376 32.133370, 105.515283 32.133365, 105.515201 32.133385, 105.515165 32.133426, 105.515032 32.133719, 105.515006 32.133868, 105.514975 32.134058, 105.514878 32.134715, 105.514883 32.134966, 105.514914 32.135130, 105.514955 32.135223, 105.515047 32.135341, 105.515109 32.135438, 105.515134 32.135541, 105.515186 32.135602, 105.515283 32.135618, 105.515376 32.135567, 105.515417 32.135223, 105.515519 32.134453, 105.515535 32.134278, 105.515566 32.133719, 105.515509 32.133498, 105.515468 32.133432, 105.515376 32.133370)))"
